pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat,TM4.mat,TM5.mat,TM6.mat,TF1.mat,TF2.mat,TF3.mat,TF4.mat,TF5.mat,TF6.mat,TM1.mat,TM2.mat,TM3.mat,total.mat,femTotal.mat,maleTotal.mat,femMean.mat,maleMean.mat,TM4.pat,TM5.pat,TM6.pat,TF1.pat,TF2.pat,TF3.pat,TF4.pat,TF5.pat,TF6.pat,TM1.pat,TM2.pat,TM3.pat,total.pat,femTotal.pat,maleTotal.pat,femMean.pat,maleMean.pat
TX_maternal_00019193_TX_paternal_00020534,TX_maternal_00019193,TX_paternal_00020534,X,Y,163689172,54215454,163695287,54219866,NSOrtho,PASS,34,37,52,95,130,69,139,82,95,46,91,47,567,610,307,101.66666666666667,51.166666666666664,80,109,86,4,18,18,2,21,9,114,151,97,1593,72,637,12,106.16666666666667
TX_maternal_00019278_TX_paternal_00020620,TX_maternal_00019278,TX_paternal_00020620,X,Y,170299394,61346575,170303868,61350920,NSOrtho,PASS,7,6,8,6,4,9,3,3,4,5,8,10,34,29,44,4.833333333333333,7.333333333333333,16,19,21,6,3,3,4,3,7,25,32,20,90,26,133,4.333333333333333,22.166666666666668
TX_maternal_00018992_TX_paternal_00020625,TX_maternal_00018992,TX_paternal_00020625,X,Y,155637359,61665387,155646621,61700631,NSOrtho,PASS,244,318,346,480,734,469,789,624,550,581,579,226,4465,3646,2294,607.6666666666666,382.3333333333333,135,222,204,28,3,21,35,25,1,265,368,186,8346,113,1380,18.833333333333332,230
TX_maternal_00018989_TX_paternal_00020635,TX_maternal_00018989,TX_paternal_00020635,X,Y,155532229,62361879,155538750,62366887,NSOrtho,PASS,646,799,946,1165,1169,1297,1174,1055,1895,296,738,591,34636,7755,4016,1292.5,669.3333333333334,79,74,65,0,4,4,7,5,13,31,76,34,2599,33,359,5.5,59.833333333333336
TX_maternal_00017772_TX_paternal_00020648,TX_maternal_00017772,TX_paternal_00020648,X,Y,105589620,64084063,105590450,64084902,NSOrtho,PASS,8,12,11,53,25,36,19,6,19,11,21,25,297,158,88,26.333333333333332,14.666666666666666,19,25,30,12,20,7,9,4,20,15,44,5,180,72,138,12,23
TX_maternal_00017496_TX_paternal_00020714,TX_maternal_00017496,TX_paternal_00020714,X,Y,89287363,72657499,89290578,72660898,NSOrtho,PASS,99,166,138,197,317,176,241,169,265,195,272,111,1365,1365,981,227.5,163.5,56,65,100,0,2,0,0,0,2,73,128,82,1863,4,504,0.6666666666666667,84
TX_maternal_00017948_TX_paternal_00020716,TX_maternal_00017948,TX_paternal_00020716,X,Y,111061874,73097764,111068724,73100453,NSOrtho,PASS,225,162,32,268,393,325,238,162,578,222,347,1,25425,1964,989,327.3333333333333,164.83333333333334,346,84,464,22,19,20,16,10,29,276,587,576,106491,116,2333,19.333333333333332,388.8333333333333
TX_maternal_00017441_TX_paternal_00020722,TX_maternal_00017441,TX_paternal_00020722,X,Y,84191183,74124124,84340141,74124970,NSOrtho,PASS,405,334,271,594,802,334,535,191,658,519,619,266,46970,3114,2414,519,402.3333333333333,56,87,89,33,11,29,7,1,14,89,117,87,2288,95,525,15.833333333333334,87.5
TX_maternal_00019427_TX_paternal_00020742,TX_maternal_00019427,TX_paternal_00020742,X,Y,177204151,76896396,177207725,76900023,NSOrtho,PASS,20,31,37,109,81,101,71,112,86,43,38,10,165,560,179,93.33333333333333,29.833333333333332,32,78,54,12,12,16,5,4,9,55,122,75,2354,58,416,9.666666666666666,69.33333333333333
TX_maternal_00019437_TX_paternal_00020757,TX_maternal_00019437,TX_paternal_00020757,X,Y,178749050,78590856,178750473,78777108,NSOrtho,PASS,47,58,65,61,114,100,69,81,153,39,95,42,267,578,346,96.33333333333333,57.666666666666664,57,66,126,6,12,5,8,3,22,67,131,89,2409,56,536,9.333333333333334,89.33333333333333
TX_maternal_00017953_TX_paternal_00020762,TX_maternal_00017953,TX_paternal_00020762,X,Y,111144295,81172647,111146901,81201883,NSOrtho,PASS,49,106,107,182,208,164,162,114,187,146,185,126,6825,1017,719,169.5,119.83333333333333,33,24,48,1,1,1,2,0,0,41,82,45,507,5,273,0.8333333333333334,45.5
TX_maternal_00019126_TX_paternal_00021359,TX_maternal_00019126,TX_paternal_00021359,X,Y,160272284,113585006,160317809,113594900,NSOrtho,PASS,89,65,132,94,73,187,101,131,106,33,118,92,362,692,529,115.33333333333333,88.16666666666667,1,0,5,0,14,16,1,3,7,10,26,15,120,41,57,6.833333333333334,9.5
TX_maternal_00019349_TX_paternal_00021426,TX_maternal_00019349,TX_paternal_00021426,X,Y,172794661,120861912,172799973,120867244,NSOrtho,PASS,61,79,95,132,133,96,102,79,142,65,162,92,2448,684,554,114,92.33333333333333,74,97,144,3,12,15,12,17,12,114,177,130,5814,71,736,11.833333333333334,122.66666666666667
TX_maternal_00017454_TX_paternal_00021579,TX_maternal_00017454,TX_paternal_00021579,X,Y,84998306,138767464,85002365,138770123,NSOrtho,PASS,14,4,41,9,17,5,4,6,15,5,37,9,69,56,110,9.333333333333334,18.333333333333332,9,16,20,0,0,0,0,0,0,12,6,13,55,0,76,0,12.666666666666666
TX_maternal_00018834_TX_paternal_00021597,TX_maternal_00018834,TX_paternal_00021597,X,Y,151613791,141014654,151614944,141015990,NSOrtho,PASS,271,399,336,790,797,738,776,571,673,379,658,375,33915,4345,2418,724.1666666666666,403,256,289,285,0,0,2,1,0,1,260,490,275,5310,4,1855,0.6666666666666667,309.1666666666667
TX_maternal_00017249_TX_paternal_00021672,TX_maternal_00017249,TX_paternal_00021672,X,Y,68561528,149650321,68576855,149652336,NSOrtho,PASS,253,301,356,783,579,579,602,348,633,480,366,305,14787,3524,2061,587.3333333333334,343.5,205,357,188,3,1,0,0,1,0,302,771,225,4515,5,2048,0.8333333333333333,341.3333333333333
TX_maternal_00018662_TX_paternal_00021851,TX_maternal_00018662,TX_paternal_00021851,X,Y,146701560,180904645,146704645,180907692,NSOrtho,PASS,203,164,267,191,325,347,308,206,351,366,486,321,31178,1728,1807,288,301.1666666666667,158,231,209,1,20,5,7,3,4,265,404,182,4250,40,1449,6.666666666666666,241.5
TX_maternal_00018965_TX_paternal_00021863,TX_maternal_00018965,TX_paternal_00021863,X,Y,154963133,182127063,154966920,182131649,NSOrtho,PASS,29,39,56,44,67,18,37,98,113,57,100,33,155,377,314,62.833333333333336,52.333333333333336,205,196,275,5,31,2,1,11,14,267,560,286,20131,64,1789,10.666666666666668,298.1666666666667
TX_maternal_00017479_TX_paternal_00021980,TX_maternal_00017479,TX_paternal_00021980,X,Y,87009696,193005865,87011159,193009390,NSOrtho,PASS,15,25,20,17,48,49,25,29,36,36,34,19,85,204,149,34,24.833333333333332,21,27,27,0,0,0,0,0,0,22,30,22,43,0,149,0,24.833333333333332
TX_maternal_00018669_TX_paternal_00022020,TX_maternal_00018669,TX_paternal_00022020,X,Y,146994272,197468268,146997900,197472089,NSOrtho,PASS,254,288,429,492,351,557,481,582,506,145,859,277,6372,2969,2252,494.8333333333333,375.3333333333333,243,231,364,0,18,2,41,18,26,273,105,285,11352,105,1501,17.5,250.16666666666666
TX_maternal_00018830_TX_paternal_00022025,TX_maternal_00018830,TX_paternal_00022025,X,Y,151504869,198000220,151517756,198002615,NSOrtho,PASS,93,118,102,172,255,201,187,113,187,200,217,120,2982,1115,850,185.83333333333334,141.66666666666666,268,331,302,10,9,0,2,0,6,480,534,281,3843,27,2196,4.5,366
TX_maternal_00018711_TX_paternal_00022119,TX_maternal_00018711,TX_paternal_00022119,X,Y,148207710,215488631,148209947,215490791,NSOrtho,PASS,455,449,722,826,1368,1087,292,211,1654,690,902,884,287885,5438,4102,906.3333333333334,683.6666666666666,116,70,139,3,16,11,0,0,14,198,221,189,11285,44,933,7.333333333333334,155.5
TX_maternal_00018731_TX_paternal_00022121,TX_maternal_00018731,TX_paternal_00022121,X,Y,148652783,215491516,148656726,215494997,NSOrtho,PASS,103,168,249,271,161,217,68,124,430,34,172,204,15657,1271,930,211.83333333333334,155,96,157,244,3,0,2,0,0,1,52,183,182,12093,6,914,1,152.33333333333334
TX_maternal_00018732_TX_paternal_00022125,TX_maternal_00018732,TX_paternal_00022125,X,Y,148665554,215855079,148667474,215857121,NSOrtho,PASS,1176,764,1427,1197,1498,1732,950,879,2398,335,1465,1364,240030,8654,6531,1442.3333333333333,1088.5,1166,785,1618,0,4,3,2,1,1,412,1588,2035,1392435,11,7604,1.8333333333333335,1267.3333333333333
TX_maternal_00018911_TX_paternal_00022185,TX_maternal_00018911,TX_paternal_00022185,X,Y,153380999,232992096,153385194,232996352,NSOrtho,PASS,78,98,189,156,151,158,130,147,209,65,200,101,2148,951,731,158.5,121.83333333333333,83,114,130,11,11,13,9,3,4,86,234,135,5777,51,782,8.5,130.33333333333334
TX_maternal_00019219_TX_paternal_00022317,TX_maternal_00019219,TX_paternal_00022317,X,Y,165913198,245879734,165914671,245881174,NSOrtho,PASS,45,38,180,92,123,125,56,42,245,110,146,159,11730,683,678,113.83333333333334,113,54,73,155,1,2,0,0,0,3,120,168,123,6195,6,693,1,115.5
TX_maternal_00016282_TX_paternal_00022384,TX_maternal_00016282,TX_paternal_00022384,X,Y,2361253,251728716,2364370,251914299,NSOrtho,PASS,65,89,144,147,151,235,147,131,124,90,191,128,6176,935,707,155.83333333333334,117.83333333333333,179,189,333,20,1,36,10,10,2,374,524,278,22850,79,1877,13.166666666666668,312.8333333333333
TX_maternal_00016284_TX_paternal_00022385,TX_maternal_00016284,TX_paternal_00022385,X,Y,2559330,252221390,2560490,252222540,NSOrtho,PASS,356,315,417,406,723,578,441,370,852,319,528,364,3240,3370,2299,561.6666666666666,383.1666666666667,356,353,460,3,4,3,0,3,1,265,602,464,44690,14,2500,2.3333333333333335,416.6666666666667
TX_maternal_00017106_TX_paternal_00022389,TX_maternal_00017106,TX_paternal_00022389,X,Y,54026008,252918160,54027233,252921211,NSOrtho,PASS,12,83,33,64,66,32,92,31,29,21,132,32,462,314,313,52.333333333333336,52.16666666666667,19,16,29,2,1,0,0,0,1,23,37,14,99,4,138,0.6666666666666667,23
TX_maternal_00019014_TX_paternal_00022420,TX_maternal_00019014,TX_paternal_00022420,X,Y,156796204,256245411,156797858,256252300,NSOrtho,PASS,4,0,0,13,22,32,23,0,1,0,49,12,72,91,65,15.166666666666666,10.833333333333332,30,30,16,0,0,0,0,0,0,50,32,14,374,0,172,0,28.666666666666668
TX_maternal_00017310_TX_paternal_00022469,TX_maternal_00017310,TX_paternal_00022469,X,Y,73847348,261771442,73852089,261776050,NSOrtho,PASS,79,78,83,87,138,126,103,74,206,62,127,92,1197,734,521,122.33333333333333,86.83333333333333,81,67,117,7,5,11,3,4,0,86,181,125,4635,30,657,5,109.5
TX_maternal_00017312_TX_paternal_00022472,TX_maternal_00017312,TX_paternal_00022472,X,Y,73882225,261854153,73887797,261859872,NSOrtho,PASS,148,196,256,314,444,304,326,268,463,259,427,190,7267,2119,1476,353.1666666666667,246,255,343,346,15,2,10,5,14,1,427,650,362,33318,47,2383,7.833333333333333,397.1666666666667
TX_maternal_00017313_TX_paternal_00022473,TX_maternal_00017313,TX_paternal_00022473,X,Y,73924784,261866994,73928049,261870534,NSOrtho,PASS,121,94,90,159,235,176,138,95,347,69,128,80,4221,1150,582,191.66666666666666,97,52,39,42,2,1,0,2,2,0,32,76,36,748,7,277,1.1666666666666667,46.166666666666664
TX_maternal_00017237_TX_paternal_00022527,TX_maternal_00017237,TX_paternal_00022527,X,Y,67105356,275666045,67120930,275680760,NSOrtho,PASS,1008,1001,1045,1733,2172,1734,1562,1065,2967,1059,1765,1288,322588,11233,7166,1872.1666666666667,1194.3333333333333,1204,1276,1265,13,10,17,10,10,20,1365,2261,1496,395550,80,8867,13.333333333333334,1477.8333333333333
TX_maternal_00017238_TX_paternal_00022528,TX_maternal_00017238,TX_paternal_00022528,X,Y,67146440,276542762,67153367,276554149,NSOrtho,PASS,228,210,243,315,441,338,287,271,650,261,357,328,28078,2302,1627,383.6666666666667,271.1666666666667,195,193,254,8,8,16,16,9,20,214,347,267,16863,77,1470,12.833333333333334,245
TX_maternal_00019259_TX_paternal_00022535,TX_maternal_00019259,TX_paternal_00022535,X,Y,169009653,284452154,169013139,284455205,NSOrtho,PASS,10,19,8,26,31,40,21,18,39,19,24,24,255,175,104,29.166666666666668,17.333333333333332,10,14,13,1,3,3,6,4,6,36,19,31,451,23,123,3.8333333333333335,20.5
TX_maternal_00019261_TX_paternal_00022536,TX_maternal_00019261,TX_paternal_00022536,X,Y,169161985,284884021,169167614,284889160,NSOrtho,PASS,132,185,263,279,356,369,329,205,339,272,404,182,8007,1877,1438,312.8333333333333,239.66666666666666,54,69,68,1,1,0,2,0,1,73,116,53,107,5,433,0.8333333333333333,72.16666666666667
TX_maternal_00016659_TX_paternal_00022633,TX_maternal_00016659,TX_paternal_00022633,X,Y,32769767,298542127,32771892,298544038,NSOrtho,PASS,3,0,9,5,4,9,10,3,26,24,20,9,42,57,65,9.5,10.833333333333334,5,13,14,0,0,0,0,0,0,20,23,14,95,0,89,0,14.833333333333334
TX_maternal_00019256_TX_paternal_00022699,TX_maternal_00019256,TX_paternal_00022699,X,Y,168020397,305881298,168021194,305882096,NSOrtho,PASS,46,45,72,42,76,86,41,39,178,22,95,139,8695,462,419,77,69.83333333333333,44,32,49,2,2,3,1,1,5,38,88,155,11144,14,406,2.3333333333333335,67.66666666666667
TX_maternal_00017621_TX_paternal_00022705,TX_maternal_00017621,TX_paternal_00022705,X,Y,97645853,307646780,97649081,307650067,NSOrtho,PASS,2446,2374,3447,5110,4496,5312,3136,3038,4899,1664,7995,2462,41718,25991,20388,4331.833333333333,3398,2667,2555,2777,7,14,25,6,4,11,1495,4515,2428,611400,67,16437,11.166666666666666,2739.5
TX_maternal_00017618_TX_paternal_00022709,TX_maternal_00017618,TX_paternal_00022709,X,Y,97607794,311944520,97609823,311947250,NSOrtho,PASS,99,121,112,172,210,175,202,161,172,96,175,121,2530,1092,724,182,120.66666666666667,100,119,146,0,1,0,0,0,0,90,227,131,3696,1,813,0.16666666666666669,135.5
TX_maternal_00017619_TX_paternal_00022711,TX_maternal_00017619,TX_paternal_00022711,X,Y,97610860,312171358,97614095,312174118,NSOrtho,PASS,143,212,180,430,531,475,554,356,323,221,416,228,15953,2669,1400,444.8333333333333,233.33333333333334,101,98,139,17,2,5,8,5,0,139,208,154,6885,37,839,6.166666666666666,139.83333333333334
TX_maternal_00017217_TX_paternal_00022720,TX_maternal_00017217,TX_paternal_00022720,X,Y,64537408,316116016,64541909,316122037,NSOrtho,PASS,149,192,177,426,524,393,486,394,487,165,244,175,4374,2710,1102,451.6666666666667,183.66666666666666,163,239,263,0,0,7,0,4,0,350,383,204,7707,11,1602,1.8333333333333335,267
TX_maternal_00018580_TX_paternal_00022731,TX_maternal_00018580,TX_paternal_00022731,X,Y,144374612,317394150,144376300,317395926,NSOrtho,PASS,156,180,229,292,418,361,405,256,429,250,311,221,12441,2161,1347,360.1666666666667,224.5,191,170,189,0,1,1,0,1,0,237,308,201,2156,3,1296,0.5,216
TX_maternal_00016386_TX_paternal_00022736,TX_maternal_00016386,TX_paternal_00022736,X,Y,13028448,318846995,13030378,318864666,NSOrtho,PASS,11,8,10,6,20,7,7,8,19,19,22,5,56,67,75,11.166666666666666,12.5,28,10,25,0,0,0,1,0,14,15,15,9,370,15,102,2.5,17
TX_maternal_00017733_TX_paternal_00022741,TX_maternal_00017733,TX_paternal_00022741,X,Y,104063121,319093261,104065000,319096241,NSOrtho,PASS,6,0,0,2,0,1,0,5,16,2,0,0,21,24,8,4,1.3333333333333335,12,29,12,6,0,3,14,2,0,42,40,20,144,25,155,4.166666666666666,25.833333333333332
TX_maternal_00016723_TX_paternal_00022907,TX_maternal_00016723,TX_paternal_00022907,X,Y,37533623,331710214,37534836,331711319,NSOrtho,PASS,0,0,2,6,1,7,0,3,0,1,1,12,78,17,16,2.833333333333333,2.666666666666667,7,6,12,0,0,0,0,0,0,3,12,3,25,0,43,0,7.166666666666667
TX_maternal_00016294_TX_paternal_00022915,TX_maternal_00016294,TX_paternal_00022915,X,Y,3326473,333941464,3332995,333948004,NSOrtho,PASS,184,289,423,532,709,448,711,333,537,195,548,219,7254,3270,1858,545,309.6666666666667,86,149,181,5,1,5,2,5,0,117,218,159,9065,18,910,3,151.66666666666666
TX_maternal_00016296_TX_paternal_00022917,TX_maternal_00016296,TX_paternal_00022917,X,Y,3366198,334237351,3367797,334238926,NSOrtho,PASS,155,188,307,304,410,391,335,166,485,210,283,195,7175,2091,1338,348.5,223,127,111,199,0,0,0,0,0,2,142,282,144,2439,2,1005,0.33333333333333337,167.5
TX_maternal_00016297_TX_paternal_00022918,TX_maternal_00016297,TX_paternal_00022918,X,Y,3367879,334239007,3368923,334240057,NSOrtho,PASS,34,35,54,49,69,67,34,14,105,23,66,33,67,338,245,56.333333333333336,40.833333333333336,36,25,57,8,0,7,1,2,0,24,54,58,1081,18,254,3,42.333333333333336
TX_maternal_00018229_TX_paternal_00022919,TX_maternal_00018229,TX_paternal_00022919,X,Y,125912306,334765069,125915088,334766354,NSOrtho,PASS,70,42,60,69,98,72,70,49,106,40,91,44,1539,464,347,77.33333333333333,57.833333333333336,15,15,11,0,0,0,0,0,1,7,20,5,110,1,73,0.16666666666666669,12.166666666666666
TX_maternal_00017678_TX_paternal_00022927,TX_maternal_00017678,TX_paternal_00022927,X,Y,100531517,335741692,100534374,335744235,NSOrtho,PASS,1324,933,917,1397,3558,1672,1454,1141,2556,1814,2371,973,404272,11778,8332,1963,1388.6666666666667,392,423,542,0,5,1,2,4,2,405,893,591,98300,14,3246,2.3333333333333335,541
TX_maternal_00017676_TX_paternal_00022928,TX_maternal_00017676,TX_paternal_00022928,X,Y,100344844,335874725,100414218,335877849,NSOrtho,PASS,36,88,95,126,121,139,130,76,187,52,96,77,2373,779,444,129.83333333333334,74,59,63,70,0,1,2,0,0,1,55,111,70,774,4,428,0.6666666666666667,71.33333333333333
TX_maternal_00018658_TX_paternal_00022935,TX_maternal_00018658,TX_paternal_00022935,X,Y,146612354,337836341,146617519,337841137,NSOrtho,PASS,326,420,469,859,943,674,849,888,810,523,613,556,101871,5023,2907,837.1666666666666,484.5,517,663,685,15,10,43,22,12,15,687,1000,754,151249,117,4306,19.5,717.6666666666666
TX_maternal_00019031_TX_paternal_00022973,TX_maternal_00019031,TX_paternal_00022973,X,Y,157094001,344154760,157095345,344156067,NSOrtho,PASS,178,144,275,198,324,314,242,150,562,153,281,500,109497,1790,1531,298.3333333333333,255.16666666666666,138,109,198,9,14,0,0,0,2,138,255,379,62557,25,1217,4.166666666666666,202.83333333333334
TX_maternal_00017167_TX_paternal_00023134,TX_maternal_00017167,TX_paternal_00023134,X,Y,60055125,364994328,60062442,365003008,NSOrtho,PASS,44,77,64,84,120,85,96,40,151,97,137,67,1332,576,486,96,81,149,10,220,9,11,20,10,20,11,43,212,142,1164,81,776,13.5,129.33333333333334
TX_maternal_00019183_TX_paternal_00023200,TX_maternal_00019183,TX_paternal_00023200,X,Y,163079676,372906743,163083334,372909980,NSOrtho,PASS,84,108,127,192,281,146,171,186,259,152,206,178,12445,1235,855,205.83333333333334,142.5,142,206,157,24,0,21,62,1,0,341,321,173,5040,108,1340,18,223.33333333333334
TX_maternal_00017184_TX_paternal_00023206,TX_maternal_00017184,TX_paternal_00023206,X,Y,61956284,374490860,61958288,374497697,NSOrtho,PASS,200,254,139,118,425,434,106,141,250,41,517,148,9222,1474,1299,245.66666666666666,216.5,3,14,6,3,0,20,3,5,1,12,18,27,375,32,80,5.333333333333334,13.333333333333334
TX_maternal_00019179_TX_paternal_00023282,TX_maternal_00019179,TX_paternal_00023282,X,Y,162595255,381155229,162598363,381160944,NSOrtho,PASS,34,67,51,99,133,107,101,75,109,48,154,44,429,624,398,104,66.33333333333333,60,59,72,3,3,3,2,5,4,54,99,38,1127,20,382,3.3333333333333335,63.666666666666664
TX_maternal_00017267_TX_paternal_00023437,TX_maternal_00017267,TX_paternal_00023437,X,Y,69881745,397676947,70174849,397679929,NSOrtho,PASS,119,181,206,333,374,289,84,134,217,131,334,219,17069,1431,1190,238.5,198.33333333333334,55,65,93,10,12,16,2,4,9,50,131,71,1071,53,465,8.833333333333334,77.5
TX_maternal_00019313_TX_paternal_00023584,TX_maternal_00019313,TX_paternal_00023584,X,Y,171509801,432053190,171512954,432055955,NSOrtho,PASS,17,21,42,37,60,66,49,32,49,20,59,42,767,293,201,48.833333333333336,33.5,29,21,52,5,0,15,4,1,13,27,52,47,722,38,228,6.333333333333334,38
TX_maternal_00018896_TX_paternal_00023624,TX_maternal_00018896,TX_paternal_00023624,X,Y,153070389,436714796,153074459,436718715,NSOrtho,PASS,85,83,138,55,122,57,39,56,178,61,123,70,1240,507,560,84.5,93.33333333333333,8,1,5,5,15,2,0,0,7,20,25,10,27,29,69,4.833333333333334,11.5
TX_maternal_00016289_TX_paternal_00023638,TX_maternal_00016289,TX_paternal_00023638,X,Y,2712586,438196890,2715272,438199531,NSOrtho,PASS,37,38,46,64,66,67,58,53,82,34,73,49,559,390,277,65,46.166666666666664,45,51,80,3,0,4,3,4,0,52,108,55,550,14,391,2.3333333333333335,65.16666666666667
TX_maternal_00016286_TX_paternal_00023640,TX_maternal_00016286,TX_paternal_00023640,X,Y,2677175,438499219,2680885,438502894,NSOrtho,PASS,107,161,113,214,288,203,255,170,277,142,277,134,3374,1407,934,234.5,155.66666666666666,122,156,138,7,1,4,0,1,0,190,311,161,5660,13,1078,2.166666666666667,179.66666666666666
TX_maternal_00017898_TX_paternal_00023644,TX_maternal_00017898,TX_paternal_00023644,X,Y,109548956,438798058,109556368,438803001,NSOrtho,PASS,445,314,401,961,1427,582,674,532,1339,599,732,97,94579,5515,2588,919.1666666666666,431.3333333333333,58,40,63,18,4,11,14,14,11,102,117,44,765,72,424,12,70.66666666666667
TX_maternal_00017894_TX_paternal_00023651,TX_maternal_00017894,TX_paternal_00023651,X,Y,109519974,439084115,109522635,439086777,NSOrtho,PASS,11,26,14,6,52,25,22,11,19,32,23,8,38,135,114,22.5,19,12,17,13,4,0,1,8,0,0,26,28,27,312,13,123,2.1666666666666665,20.5
TX_maternal_00016285_TX_paternal_00023661,TX_maternal_00016285,TX_paternal_00023661,X,Y,2631157,439872194,2640668,439874758,NSOrtho,PASS,569,788,534,378,1018,618,802,72,999,1419,1492,243,132762,3887,5045,647.8333333333334,840.8333333333334,12,24,48,20,2,46,19,1,0,18,20,49,1159,88,171,14.666666666666666,28.5
TX_maternal_00017215_TX_paternal_00023662,TX_maternal_00017215,TX_paternal_00023662,X,Y,64174818,440035789,64181693,440041729,NSOrtho,PASS,159,193,172,319,363,249,257,256,347,254,279,172,2317,1791,1229,298.5,204.83333333333334,371,375,564,1,1,1,0,0,1,566,748,409,15210,4,3033,0.6666666666666666,505.5
TX_maternal_00018056_TX_paternal_00023668,TX_maternal_00018056,TX_paternal_00023668,X,Y,118378630,441168177,118381908,441174061,NSOrtho,PASS,101,35,99,64,124,110,41,65,175,15,62,55,3666,579,367,96.5,61.166666666666664,58,76,99,6,0,2,18,8,1,71,116,77,1350,35,497,5.833333333333333,82.83333333333333
TX_maternal_00018054_TX_paternal_00023672,TX_maternal_00018054,TX_paternal_00023672,X,Y,118152916,441503965,118156952,441512904,NSOrtho,PASS,98,161,136,300,277,285,444,360,208,242,288,111,1463,1874,1036,312.3333333333333,172.66666666666666,49,114,102,2,4,0,3,1,3,112,170,79,1984,13,626,2.1666666666666665,104.33333333333333
TX_maternal_00018053_TX_paternal_00023674,TX_maternal_00018053,TX_paternal_00023674,X,Y,118144887,441517874,118150024,441526728,NSOrtho,PASS,28,75,43,49,68,121,179,64,18,27,51,21,196,499,245,83.16666666666667,40.833333333333336,23,71,42,5,1,24,28,15,2,34,110,79,2907,75,359,12.5,59.833333333333336
TX_maternal_00017615_TX_paternal_00023684,TX_maternal_00017615,TX_paternal_00023684,X,Y,97424704,444398990,97429792,444403919,NSOrtho,PASS,1011,1232,1023,1525,2252,1715,1625,1133,1708,1467,1976,1084,77515,9958,7793,1659.6666666666667,1298.8333333333333,164,233,219,1,1,3,3,0,0,364,439,214,9639,8,1633,1.3333333333333333,272.1666666666667
TX_maternal_00016401_TX_paternal_00023695,TX_maternal_00016401,TX_paternal_00023695,X,Y,13821615,446497862,13825024,446501742,NSOrtho,PASS,91,156,148,183,269,169,232,164,144,112,206,99,855,1161,812,193.5,135.33333333333334,210,160,155,5,15,2,6,6,8,184,259,152,10679,42,1120,7,186.66666666666666
TX_maternal_00019508_TX_paternal_00023833,TX_maternal_00019508,TX_paternal_00023833,X,Y,185946137,460672958,185946509,460673630,NSOrtho,PASS,35,46,169,165,191,192,95,68,162,34,199,40,225,873,523,145.5,87.16666666666667,44,30,42,0,1,0,1,1,1,28,54,33,462,4,231,0.6666666666666666,38.5
TX_maternal_00018038_TX_paternal_00023984,TX_maternal_00018038,TX_paternal_00023984,X,Y,117041837,480974062,117043508,480975407,NSOrtho,PASS,88,67,129,118,133,236,104,58,219,82,139,309,44067,868,814,144.66666666666666,135.66666666666666,123,93,113,0,32,2,7,2,42,77,210,281,32118,85,897,14.166666666666668,149.5
TX_maternal_00018911_TX_paternal_00022185,TX_maternal_00018911,TX_paternal_00022185,X,Y,153380999,232992096,153385194,232996352,NSOrtho,NSOrtho,78,98,189,156,151,158,130,147,209,65,200,101,2148,951,731,158.5,121.83333333333333,83,114,130,11,11,13,9,3,4,86,234,135,5777,51,782,8.5,130.33333333333334
TX_maternal_00017238_TX_paternal_00022528,TX_maternal_00017238,TX_paternal_00022528,X,Y,67146440,276542762,67153367,276554149,NSOrtho,NSOrtho,228,210,243,315,441,338,287,271,650,261,357,328,28078,2302,1627,383.6666666666667,271.1666666666667,195,193,254,8,8,16,16,9,20,214,347,267,16863,77,1470,12.833333333333334,245
TX_maternal_00017313_TX_paternal_00022473,TX_maternal_00017313,TX_paternal_00022473,X,Y,73924784,261866994,73928049,261870534,NSOrtho,NSOrtho,121,94,90,159,235,176,138,95,347,69,128,80,4221,1150,582,191.66666666666666,97,52,39,42,2,1,0,2,2,0,32,76,36,748,7,277,1.1666666666666667,46.166666666666664
TX_maternal_00016386_TX_paternal_00022736,TX_maternal_00016386,TX_paternal_00022736,X,Y,13028448,318846995,13030378,318864666,NSOrtho,NSOrtho,11,8,10,6,20,7,7,8,19,19,22,5,56,67,75,11.166666666666666,12.5,28,10,25,0,0,0,1,0,14,15,15,9,370,15,102,2.5,17
TX_maternal_00018896_TX_paternal_00023624,TX_maternal_00018896,TX_paternal_00023624,X,Y,153070389,436714796,153074459,436718715,NSOrtho,NSOrtho,85,83,138,55,122,57,39,56,178,61,123,70,1240,507,560,84.5,93.33333333333333,8,1,5,5,15,2,0,0,7,20,25,10,27,29,69,4.833333333333334,11.5
TX_maternal_00017237_TX_paternal_00022527,TX_maternal_00017237,TX_paternal_00022527,X,Y,67105356,275666045,67120930,275680760,NSOrtho,NSOrtho,1008,1001,1045,1733,2172,1734,1562,1065,2967,1059,1765,1288,322588,11233,7166,1872.1666666666667,1194.3333333333333,1204,1276,1265,13,10,17,10,10,20,1365,2261,1496,395550,80,8867,13.333333333333334,1477.8333333333333
TX_maternal_00016485_TX_paternal_00022419,TX_maternal_00016485,TX_paternal_00022419,X,Y,22124804,256240112,22128988,256243148,NSOrtho,NSOrtho,62,101,141,142,100,139,224,85,113,69,241,113,4550,803,727,133.83333333333334,121.16666666666667,5,3,17,0,0,0,0,0,0,9,27,20,200,0,81,0,13.5
