pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat
TX_maternal_00018571_TX_paternal_00022000,TX_maternal_00018571,TX_paternal_00022000,X,Y,144292983,195027978,144297014,195031044,NSOrtho,PASS
TX_maternal_00017801_TX_paternal_00022006,TX_maternal_00017801,TX_paternal_00022006,X,Y,106487151,196135995,106490660,196140943,NSOrtho,PASS
TX_maternal_00017283_TX_paternal_00022194,TX_maternal_00017283,TX_paternal_00022194,X,Y,71115431,235486505,71121553,235492057,NSOrtho,PASS
TX_maternal_00017280_TX_paternal_00022196,TX_maternal_00017280,TX_paternal_00022196,X,Y,70857196,236109487,70859484,236116139,NSOrtho,PASS
TX_maternal_00017274_TX_paternal_00022200,TX_maternal_00017274,TX_paternal_00022200,X,Y,70388241,238738702,70395899,238743214,NSOrtho,PASS
TX_maternal_00017285_TX_paternal_00022335,TX_maternal_00017285,TX_paternal_00022335,X,Y,71190009,246881444,71195216,246886566,NSOrtho,PASS
TX_maternal_00017489_TX_paternal_00022378,TX_maternal_00017489,TX_paternal_00022378,X,Y,88392220,250982157,88406485,250997618,NSOrtho,PASS
TX_maternal_00017100_TX_paternal_00022399,TX_maternal_00017100,TX_paternal_00022399,X,Y,53656163,254431671,53693298,254437184,NSOrtho,PASS
TX_maternal_00017099_TX_paternal_00022400,TX_maternal_00017099,TX_paternal_00022400,X,Y,53646394,254536176,53650834,254538083,NSOrtho,PASS
TX_maternal_00016483_TX_paternal_00022416,TX_maternal_00016483,TX_paternal_00022416,X,Y,22090846,256078714,22095667,256083617,NSOrtho,PASS
TX_maternal_00017323_TX_paternal_00022482,TX_maternal_00017323,TX_paternal_00022482,X,Y,74496071,263285024,74499953,263288933,NSOrtho,PASS
TX_maternal_00017606_TX_paternal_00022596,TX_maternal_00017606,TX_paternal_00022596,X,Y,97049464,294426218,97052674,294429416,NSOrtho,PASS
TX_maternal_00017255_TX_paternal_00022597,TX_maternal_00017255,TX_paternal_00022597,X,Y,68962415,294566768,68970632,294575008,NSOrtho,PASS
TX_maternal_00017256_TX_paternal_00022601,TX_maternal_00017256,TX_paternal_00022601,X,Y,68973650,294645040,68978940,294650320,NSOrtho,PASS
TX_maternal_00017258_TX_paternal_00022602,TX_maternal_00017258,TX_paternal_00022602,X,Y,69041945,295044695,69049995,295053372,NSOrtho,PASS
TX_maternal_00017261_TX_paternal_00022603,TX_maternal_00017261,TX_paternal_00022603,X,Y,69359675,295382226,69597664,295409328,NSOrtho,PASS
TX_maternal_00019036_TX_paternal_00022970,TX_maternal_00019036,TX_paternal_00022970,X,Y,157118872,343568547,157126315,343576423,NSOrtho,PASS
TX_maternal_00019028_TX_paternal_00022975,TX_maternal_00019028,TX_paternal_00022975,X,Y,157048962,344796039,157051399,344798980,NSOrtho,PASS
TX_maternal_00016358_TX_paternal_00023202,TX_maternal_00016358,TX_paternal_00023202,X,Y,10198361,373485453,10201568,373488758,NSOrtho,PASS
TX_maternal_00019265_TX_paternal_00023203,TX_maternal_00019265,TX_paternal_00023203,X,Y,169688309,373964574,169695031,373977510,NSOrtho,PASS
TX_maternal_00017182_TX_paternal_00023217,TX_maternal_00017182,TX_paternal_00023217,X,Y,61929904,375352117,61935826,375358350,NSOrtho,PASS
TX_maternal_00017181_TX_paternal_00023218,TX_maternal_00017181,TX_paternal_00023218,X,Y,61511887,375774072,61615220,375776798,NSOrtho,PASS
TX_maternal_00019225_TX_paternal_00023405,TX_maternal_00019225,TX_paternal_00023405,X,Y,166424304,391235492,166426435,391237724,NSOrtho,PASS
TX_maternal_00018371_TX_paternal_00023451,TX_maternal_00018371,TX_paternal_00023451,X,Y,132266209,403534934,132268768,403634957,NSOrtho,PASS
TX_maternal_00019470_TX_paternal_00023459,TX_maternal_00019470,TX_paternal_00023459,X,Y,182292244,404171746,182296629,404174659,NSOrtho,PASS
TX_maternal_00016498_TX_paternal_00023465,TX_maternal_00016498,TX_paternal_00023465,X,Y,23122594,404804064,23129846,404812744,NSOrtho,PASS
TX_maternal_00016495_TX_paternal_00023467,TX_maternal_00016495,TX_paternal_00023467,X,Y,22810750,404961290,22824324,404974993,NSOrtho,PASS
TX_maternal_00016496_TX_paternal_00023468,TX_maternal_00016496,TX_paternal_00023468,X,Y,22847328,405065324,22855657,405066534,NSOrtho,PASS
TX_maternal_00020431_TX_paternal_00023484,TX_maternal_00020431,TX_paternal_00023484,X,Y,228366044,413292577,228371291,413293656,NSOrtho,PASS
TX_maternal_00018916_TX_paternal_00023485,TX_maternal_00018916,TX_paternal_00023485,X,Y,153532661,413364082,153534984,413366729,NSOrtho,PASS
TX_maternal_00018917_TX_paternal_00023486,TX_maternal_00018917,TX_paternal_00023486,X,Y,153535453,413367191,153538029,413419040,NSOrtho,PASS
TX_maternal_00018362_TX_paternal_00023786,TX_maternal_00018362,TX_paternal_00023786,X,Y,131922635,451473845,131927128,451490731,NSOrtho,PASS
TX_maternal_00016280_TX_paternal_00023803,TX_maternal_00016280,TX_paternal_00023803,X,Y,2075400,456909222,2080792,456914692,NSOrtho,PASS
TX_maternal_00016279_TX_paternal_00023808,TX_maternal_00016279,TX_paternal_00023808,X,Y,2058120,457313275,2059428,457314145,NSOrtho,PASS
TX_maternal_00018126_TX_paternal_00023967,TX_maternal_00018126,TX_paternal_00023967,X,Y,122095736,472653354,122100353,472659147,NSOrtho,PASS
TX_maternal_00018122_TX_paternal_00023969,TX_maternal_00018122,TX_paternal_00023969,X,Y,122010220,472948219,122011857,472950645,NSOrtho,PASS
TX_maternal_00018120_TX_paternal_00023972,TX_maternal_00018120,TX_paternal_00023972,X,Y,121814800,473746934,121817339,473758526,NSOrtho,PASS
TX_maternal_00017053_TX_paternal_00024381,TX_maternal_00017053,TX_paternal_00024381,X,Y,52095760,500338649,52100603,500342370,NSOrtho,NSOrtho
TX_maternal_00016520_TX_paternal_00023135,TX_maternal_00016520,TX_paternal_00023135,X,Y,24094807,365195730,24096249,365196486,NSOrtho,NSOrtho
TX_maternal_00019773_TX_paternal_00021086,TX_maternal_00019773,TX_paternal_00021086,X,Y,203011551,95863078,203019793,95871273,NSOrtho,NSOrtho
TX_maternal_00016498_TX_paternal_00023465,TX_maternal_00016498,TX_paternal_00023465,X,Y,23122594,404804064,23129846,404812744,NSOrtho,NSOrtho
TX_maternal_00019945_TX_paternal_00020925,TX_maternal_00019945,TX_paternal_00020925,X,Y,210735293,89627172,210741957,89633582,NSOrtho,NSOrtho
TX_maternal_00021513_TX_paternal_00018918,TX_maternal_00021513,TX_paternal_00018918,X,Y,254962085,8741749,254965984,8746943,NSOrtho,NSOrtho
TX_maternal_00017782_TX_paternal_00021885,TX_maternal_00017782,TX_paternal_00021885,X,Y,105968907,185390811,105980456,185395480,NSOrtho,NSOrtho
TX_maternal_00017786_TX_paternal_00021460,TX_maternal_00017786,TX_paternal_00021460,X,Y,106134778,124837786,106141584,124843665,NSOrtho,NSOrtho
TX_maternal_00019726_TX_paternal_00021129,TX_maternal_00019726,TX_paternal_00021129,X,Y,200101918,98189674,200104009,98192696,NSOrtho,NSOrtho
TX_maternal_00020868_TX_paternal_00019616,TX_maternal_00020868,TX_paternal_00019616,X,Y,241766519,20409947,241768734,20412156,NSOrtho,NSOrtho
TX_maternal_00020454_TX_paternal_00020066,TX_maternal_00020454,TX_paternal_00020066,X,Y,228807866,33199760,228810215,33202109,NSOrtho,NSOrtho
TX_maternal_00019158_TX_paternal_00023327,TX_maternal_00019158,TX_paternal_00023327,X,Y,161455583,384233330,161458655,384292584,NSOrtho,NSOrtho
TX_maternal_00019513_TX_paternal_00019734,TX_maternal_00019513,TX_paternal_00019734,X,Y,186314992,23184865,186315885,23185934,NSOrtho,PASS
TX_maternal_00016474_TX_paternal_00020485,TX_maternal_00016474,TX_paternal_00020485,X,Y,20859807,47562057,20860265,47563459,NSOrtho,PASS
TX_maternal_00017399_TX_paternal_00020499,TX_maternal_00017399,TX_paternal_00020499,X,Y,81214243,48043416,81217451,48047030,NSOrtho,PASS
TX_maternal_00017398_TX_paternal_00020501,TX_maternal_00017398,TX_paternal_00020501,X,Y,80922966,48681056,80924014,48682019,NSOrtho,PASS
TX_maternal_00017397_TX_paternal_00020503,TX_maternal_00017397,TX_paternal_00020503,X,Y,80914554,48704878,80922271,48706762,NSOrtho,PASS
TX_maternal_00019484_TX_paternal_00020504,TX_maternal_00019484,TX_paternal_00020504,X,Y,183212641,48715678,183214083,48717251,NSOrtho,PASS
TX_maternal_00018634_TX_paternal_00020507,TX_maternal_00018634,TX_paternal_00020507,X,Y,146036467,49439550,146038460,49442006,NSOrtho,PASS
TX_maternal_00017385_TX_paternal_00020514,TX_maternal_00017385,TX_paternal_00020514,X,Y,80403302,52186057,80404230,52187090,NSOrtho,PASS
TX_maternal_00019193_TX_paternal_00020534,TX_maternal_00019193,TX_paternal_00020534,X,Y,163689172,54215454,163695287,54219866,NSOrtho,PASS
TX_maternal_00019192_TX_paternal_00020542,TX_maternal_00019192,TX_paternal_00020542,X,Y,163604629,54528931,163606341,54530563,NSOrtho,PASS
TX_maternal_00018257_TX_paternal_00020574,TX_maternal_00018257,TX_paternal_00020574,X,Y,126811560,56809383,126812154,56811904,NSOrtho,PASS
TX_maternal_00019978_TX_paternal_00020583,TX_maternal_00019978,TX_paternal_00020583,X,Y,211478506,57678432,211481665,57678818,NSOrtho,PASS
TX_maternal_00018096_TX_paternal_00020606,TX_maternal_00018096,TX_paternal_00020606,X,Y,121122354,60608182,121123041,60608959,NSOrtho,PASS
TX_maternal_00018097_TX_paternal_00020608,TX_maternal_00018097,TX_paternal_00020608,X,Y,121131078,60634637,121132889,60636488,NSOrtho,PASS
TX_maternal_00018101_TX_paternal_00020612,TX_maternal_00018101,TX_paternal_00020612,X,Y,121153132,60732636,121155408,60734093,NSOrtho,PASS
TX_maternal_00019278_TX_paternal_00020620,TX_maternal_00019278,TX_paternal_00020620,X,Y,170299394,61346575,170303868,61350920,NSOrtho,PASS
TX_maternal_00019282_TX_paternal_00020622,TX_maternal_00019282,TX_paternal_00020622,X,Y,170314626,61460126,170317562,61466886,NSOrtho,PASS
TX_maternal_00018992_TX_paternal_00020625,TX_maternal_00018992,TX_paternal_00020625,X,Y,155637359,61665387,155646621,61700631,NSOrtho,PASS
TX_maternal_00018993_TX_paternal_00020626,TX_maternal_00018993,TX_paternal_00020626,X,Y,155647297,61861492,155650366,61862762,NSOrtho,PASS
TX_maternal_00018989_TX_paternal_00020635,TX_maternal_00018989,TX_paternal_00020635,X,Y,155532229,62361879,155538750,62366887,NSOrtho,PASS
TX_maternal_00018709_TX_paternal_00020642,TX_maternal_00018709,TX_paternal_00020642,X,Y,148107705,63574609,148108945,63575650,NSOrtho,PASS
TX_maternal_00017772_TX_paternal_00020648,TX_maternal_00017772,TX_paternal_00020648,X,Y,105589620,64084063,105590450,64084902,NSOrtho,PASS
TX_maternal_00017288_TX_paternal_00020674,TX_maternal_00017288,TX_paternal_00020674,X,Y,71937395,65831747,71937931,65832282,NSOrtho,PASS
TX_maternal_00019505_TX_paternal_00020689,TX_maternal_00019505,TX_paternal_00020689,X,Y,185344148,68127574,185346212,68128716,NSOrtho,PASS
TX_maternal_00016646_TX_paternal_00020693,TX_maternal_00016646,TX_paternal_00020693,X,Y,31614448,68484215,31617550,69283314,NSOrtho,PASS
TX_maternal_00016993_TX_paternal_00020696,TX_maternal_00016993,TX_paternal_00020696,X,Y,50454330,69397098,50456666,69398118,NSOrtho,PASS
TX_maternal_00017496_TX_paternal_00020714,TX_maternal_00017496,TX_paternal_00020714,X,Y,89287363,72657499,89290578,72660898,NSOrtho,PASS
TX_maternal_00017948_TX_paternal_00020716,TX_maternal_00017948,TX_paternal_00020716,X,Y,111061874,73097764,111068724,73100453,NSOrtho,PASS
TX_maternal_00017441_TX_paternal_00020722,TX_maternal_00017441,TX_paternal_00020722,X,Y,84191183,74124124,84340141,74124970,NSOrtho,PASS
TX_maternal_00019427_TX_paternal_00020742,TX_maternal_00019427,TX_paternal_00020742,X,Y,177204151,76896396,177207725,76900023,NSOrtho,PASS
TX_maternal_00019426_TX_paternal_00020744,TX_maternal_00019426,TX_paternal_00020744,X,Y,177036882,77123000,177043960,77129926,NSOrtho,PASS
TX_maternal_00019425_TX_paternal_00020747,TX_maternal_00019425,TX_paternal_00020747,X,Y,176989980,77194173,176993024,77195967,NSOrtho,PASS
TX_maternal_00019423_TX_paternal_00020749,TX_maternal_00019423,TX_paternal_00020749,X,Y,176923102,77335795,176926109,77338794,NSOrtho,PASS
TX_maternal_00016828_TX_paternal_00020756,TX_maternal_00016828,TX_paternal_00020756,X,Y,41707536,78362731,41709236,78370136,NSOrtho,PASS
TX_maternal_00019437_TX_paternal_00020757,TX_maternal_00019437,TX_paternal_00020757,X,Y,178749050,78590856,178750473,78777108,NSOrtho,PASS
TX_maternal_00017953_TX_paternal_00020762,TX_maternal_00017953,TX_paternal_00020762,X,Y,111144295,81172647,111146901,81201883,NSOrtho,PASS
TX_maternal_00017951_TX_paternal_00020766,TX_maternal_00017951,TX_paternal_00020766,X,Y,111120940,81322877,111125783,81330755,NSOrtho,PASS
TX_maternal_00019125_TX_paternal_00021358,TX_maternal_00019125,TX_paternal_00021358,X,Y,160264541,113472557,160268270,113475987,NSOrtho,PASS
TX_maternal_00019126_TX_paternal_00021359,TX_maternal_00019126,TX_paternal_00021359,X,Y,160272284,113585006,160317809,113594900,NSOrtho,PASS
TX_maternal_00019349_TX_paternal_00021426,TX_maternal_00019349,TX_paternal_00021426,X,Y,172794661,120861912,172799973,120867244,NSOrtho,PASS
TX_maternal_00018858_TX_paternal_00021511,TX_maternal_00018858,TX_paternal_00021511,X,Y,151948988,129229714,151956233,129344991,NSOrtho,PASS
TX_maternal_00019245_TX_paternal_00021524,TX_maternal_00019245,TX_paternal_00021524,X,Y,167494142,130429719,167499315,130433381,NSOrtho,PASS
TX_maternal_00017163_TX_paternal_00021529,TX_maternal_00017163,TX_paternal_00021529,X,Y,59062762,131186515,59079595,131190173,NSOrtho,PASS
TX_maternal_00016517_TX_paternal_00021533,TX_maternal_00016517,TX_paternal_00021533,X,Y,23864833,131612404,23865259,131612991,NSOrtho,PASS
TX_maternal_00020026_TX_paternal_00021539,TX_maternal_00020026,TX_paternal_00021539,X,Y,213892618,132078871,213898662,132087790,NSOrtho,PASS
TX_maternal_00017454_TX_paternal_00021579,TX_maternal_00017454,TX_paternal_00021579,X,Y,84998306,138767464,85002365,138770123,NSOrtho,PASS
TX_maternal_00016993_TX_paternal_00021580,TX_maternal_00016993,TX_paternal_00021580,X,Y,50454330,138887249,50456666,138893156,NSOrtho,PASS
TX_maternal_00019604_TX_paternal_00021584,TX_maternal_00019604,TX_paternal_00021584,X,Y,192383670,139690605,192387771,139693812,NSOrtho,PASS
TX_maternal_00016362_TX_paternal_00021587,TX_maternal_00016362,TX_paternal_00021587,X,Y,10714131,140101779,10716374,140104017,NSOrtho,PASS
TX_maternal_00018182_TX_paternal_00021593,TX_maternal_00018182,TX_paternal_00021593,X,Y,124012826,140382258,124014482,140384603,NSOrtho,PASS
TX_maternal_00018834_TX_paternal_00021597,TX_maternal_00018834,TX_paternal_00021597,X,Y,151613791,141014654,151614944,141015990,NSOrtho,PASS
TX_maternal_00016433_TX_paternal_00021611,TX_maternal_00016433,TX_paternal_00021611,X,Y,18587373,142522671,18596591,142534712,NSOrtho,PASS
TX_maternal_00016435_TX_paternal_00021660,TX_maternal_00016435,TX_paternal_00021660,X,Y,18615646,148225799,18619204,148227038,NSOrtho,PASS
TX_maternal_00018875_TX_paternal_00021669,TX_maternal_00018875,TX_paternal_00021669,X,Y,152668591,149171771,152669640,149209446,NSOrtho,PASS
TX_maternal_00017249_TX_paternal_00021672,TX_maternal_00017249,TX_paternal_00021672,X,Y,68561528,149650321,68576855,149652336,NSOrtho,PASS
TX_maternal_00017248_TX_paternal_00021674,TX_maternal_00017248,TX_paternal_00021674,X,Y,68424671,150009605,68429818,150009966,NSOrtho,PASS
TX_maternal_00019566_TX_paternal_00021679,TX_maternal_00019566,TX_paternal_00021679,X,Y,189768035,150725917,189768513,150727578,NSOrtho,PASS
TX_maternal_00016312_TX_paternal_00021728,TX_maternal_00016312,TX_paternal_00021728,X,Y,5280204,161245065,5280748,161246173,NSOrtho,PASS
TX_maternal_00020468_TX_paternal_00021731,TX_maternal_00020468,TX_paternal_00021731,X,Y,229031661,161563092,229032264,161565081,NSOrtho,PASS
TX_maternal_00018983_TX_paternal_00021840,TX_maternal_00018983,TX_paternal_00021840,X,Y,155397745,180067289,155399301,180069483,NSOrtho,PASS
TX_maternal_00018662_TX_paternal_00021851,TX_maternal_00018662,TX_paternal_00021851,X,Y,146701560,180904645,146704645,180907692,NSOrtho,PASS
TX_maternal_00018965_TX_paternal_00021863,TX_maternal_00018965,TX_paternal_00021863,X,Y,154963133,182127063,154966920,182131649,NSOrtho,PASS
TX_maternal_00019038_TX_paternal_00021868,TX_maternal_00019038,TX_paternal_00021868,X,Y,157211789,182977206,157213148,182979097,NSOrtho,PASS
TX_maternal_00017349_TX_paternal_00021869,TX_maternal_00017349,TX_paternal_00021869,X,Y,78606375,183619111,78606963,183630054,NSOrtho,PASS
TX_maternal_00017488_TX_paternal_00021873,TX_maternal_00017488,TX_paternal_00021873,X,Y,88129650,184163121,88138452,184211303,NSOrtho,PASS
TX_maternal_00019257_TX_paternal_00021937,TX_maternal_00019257,TX_paternal_00021937,X,Y,168461629,188408444,168463400,188409556,NSOrtho,PASS
TX_maternal_00017480_TX_paternal_00021979,TX_maternal_00017480,TX_paternal_00021979,X,Y,87012692,192997293,87019378,193003875,NSOrtho,PASS
TX_maternal_00017479_TX_paternal_00021980,TX_maternal_00017479,TX_paternal_00021980,X,Y,87009696,193005865,87011159,193009390,NSOrtho,PASS
TX_maternal_00018613_TX_paternal_00021982,TX_maternal_00018613,TX_paternal_00021982,X,Y,145307692,193489007,145313714,193490083,NSOrtho,PASS
TX_maternal_00018260_TX_paternal_00021998,TX_maternal_00018260,TX_paternal_00021998,X,Y,127288546,194843402,127292491,194845832,NSOrtho,PASS
TX_maternal_00018669_TX_paternal_00022020,TX_maternal_00018669,TX_paternal_00022020,X,Y,146994272,197468268,146997900,197472089,NSOrtho,PASS
TX_maternal_00018830_TX_paternal_00022025,TX_maternal_00018830,TX_paternal_00022025,X,Y,151504869,198000220,151517756,198002615,NSOrtho,PASS
TX_maternal_00016274_TX_paternal_00022104,TX_maternal_00016274,TX_paternal_00022104,X,Y,1699931,208547746,1703245,208552210,NSOrtho,PASS
TX_maternal_00016276_TX_paternal_00022106,TX_maternal_00016276,TX_paternal_00022106,X,Y,1709602,208562868,1723288,208576454,NSOrtho,PASS
TX_maternal_00018767_TX_paternal_00022110,TX_maternal_00018767,TX_paternal_00022110,X,Y,150093035,212571986,150106986,212576497,NSOrtho,PASS
TX_maternal_00016277_TX_paternal_00022116,TX_maternal_00016277,TX_paternal_00022116,X,Y,1991129,214730136,1995156,214731653,NSOrtho,PASS
TX_maternal_00018711_TX_paternal_00022119,TX_maternal_00018711,TX_paternal_00022119,X,Y,148207710,215488631,148209947,215490791,NSOrtho,PASS
TX_maternal_00018731_TX_paternal_00022121,TX_maternal_00018731,TX_paternal_00022121,X,Y,148652783,215491516,148656726,215494997,NSOrtho,PASS
TX_maternal_00018732_TX_paternal_00022125,TX_maternal_00018732,TX_paternal_00022125,X,Y,148665554,215855079,148667474,215857121,NSOrtho,PASS
TX_maternal_00017414_TX_paternal_00022133,TX_maternal_00017414,TX_paternal_00022133,X,Y,82181354,217553538,82186372,217558561,NSOrtho,PASS
TX_maternal_00016349_TX_paternal_00022138,TX_maternal_00016349,TX_paternal_00022138,X,Y,9547272,218104511,9550298,218107744,NSOrtho,PASS
TX_maternal_00016308_TX_paternal_00022156,TX_maternal_00016308,TX_paternal_00022156,X,Y,4438347,219842315,4441958,219845296,NSOrtho,PASS
TX_maternal_00019655_TX_paternal_00022165,TX_maternal_00019655,TX_paternal_00022165,X,Y,195965674,222580387,195970466,222584296,NSOrtho,PASS
TX_maternal_00016307_TX_paternal_00022169,TX_maternal_00016307,TX_paternal_00022169,X,Y,4319824,224058650,4322395,224060117,NSOrtho,PASS
TX_maternal_00016306_TX_paternal_00022170,TX_maternal_00016306,TX_paternal_00022170,X,Y,4312591,224064831,4319757,224072097,NSOrtho,PASS
TX_maternal_00016305_TX_paternal_00022171,TX_maternal_00016305,TX_paternal_00022171,X,Y,4310622,224096183,4311511,224097083,NSOrtho,PASS
TX_maternal_00019603_TX_paternal_00022173,TX_maternal_00019603,TX_paternal_00022173,X,Y,192347891,229009673,192350321,229012107,NSOrtho,PASS
TX_maternal_00018912_TX_paternal_00022182,TX_maternal_00018912,TX_paternal_00022182,X,Y,153400278,232856718,153401301,232857623,NSOrtho,PASS
TX_maternal_00018911_TX_paternal_00022185,TX_maternal_00018911,TX_paternal_00022185,X,Y,153380999,232992096,153385194,232996352,NSOrtho,PASS
TX_maternal_00019413_TX_paternal_00022191,TX_maternal_00019413,TX_paternal_00022191,X,Y,176351415,233415358,176352445,233416534,NSOrtho,PASS
TX_maternal_00020636_TX_paternal_00022193,TX_maternal_00020636,TX_paternal_00022193,X,Y,234938186,233428980,234938751,233433032,NSOrtho,PASS
TX_maternal_00017281_TX_paternal_00022197,TX_maternal_00017281,TX_paternal_00022197,X,Y,70874484,236590142,70882941,236594279,NSOrtho,PASS
TX_maternal_00019084_TX_paternal_00022294,TX_maternal_00019084,TX_paternal_00022294,X,Y,158770351,243396221,158790563,243396409,NSOrtho,PASS
TX_maternal_00017673_TX_paternal_00022301,TX_maternal_00017673,TX_paternal_00022301,X,Y,100200949,244224812,100202580,244230586,NSOrtho,PASS
TX_maternal_00017632_TX_paternal_00022309,TX_maternal_00017632,TX_paternal_00022309,X,Y,98203723,244649518,98206412,244651666,NSOrtho,PASS
TX_maternal_00018359_TX_paternal_00022314,TX_maternal_00018359,TX_paternal_00022314,X,Y,131372543,245109888,131379588,245118080,NSOrtho,PASS
TX_maternal_00019219_TX_paternal_00022317,TX_maternal_00019219,TX_paternal_00022317,X,Y,165913198,245879734,165914671,245881174,NSOrtho,PASS
TX_maternal_00018321_TX_paternal_00022321,TX_maternal_00018321,TX_paternal_00022321,X,Y,129629092,246062537,129631866,246064172,NSOrtho,PASS
TX_maternal_00019218_TX_paternal_00022325,TX_maternal_00019218,TX_paternal_00022325,X,Y,165851360,246102615,165856090,246108387,NSOrtho,PASS
TX_maternal_00016517_TX_paternal_00022343,TX_maternal_00016517,TX_paternal_00022343,X,Y,23864833,247828818,23865259,247829340,NSOrtho,PASS
TX_maternal_00016282_TX_paternal_00022384,TX_maternal_00016282,TX_paternal_00022384,X,Y,2361253,251728716,2364370,251914299,NSOrtho,PASS
TX_maternal_00016284_TX_paternal_00022385,TX_maternal_00016284,TX_paternal_00022385,X,Y,2559330,252221390,2560490,252222540,NSOrtho,PASS
TX_maternal_00017106_TX_paternal_00022389,TX_maternal_00017106,TX_paternal_00022389,X,Y,54026008,252918160,54027233,252921211,NSOrtho,PASS
TX_maternal_00017107_TX_paternal_00022390,TX_maternal_00017107,TX_paternal_00022390,X,Y,54048364,253065130,54048867,253065666,NSOrtho,PASS
TX_maternal_00017468_TX_paternal_00022394,TX_maternal_00017468,TX_paternal_00022394,X,Y,86531620,253665945,86533029,253668350,NSOrtho,PASS
TX_maternal_00019014_TX_paternal_00022420,TX_maternal_00019014,TX_paternal_00022420,X,Y,156796204,256245411,156797858,256252300,NSOrtho,PASS
TX_maternal_00017326_TX_paternal_00022467,TX_maternal_00017326,TX_paternal_00022467,X,Y,74590486,261219378,74592413,261220797,NSOrtho,PASS
TX_maternal_00017310_TX_paternal_00022469,TX_maternal_00017310,TX_paternal_00022469,X,Y,73847348,261771442,73852089,261776050,NSOrtho,PASS
TX_maternal_00017311_TX_paternal_00022470,TX_maternal_00017311,TX_paternal_00022470,X,Y,73854035,261781160,73859804,261786896,NSOrtho,PASS
TX_maternal_00017312_TX_paternal_00022472,TX_maternal_00017312,TX_paternal_00022472,X,Y,73882225,261854153,73887797,261859872,NSOrtho,PASS
TX_maternal_00017313_TX_paternal_00022473,TX_maternal_00017313,TX_paternal_00022473,X,Y,73924784,261866994,73928049,261870534,NSOrtho,PASS
TX_maternal_00017980_TX_paternal_00022476,TX_maternal_00017980,TX_paternal_00022476,X,Y,112654850,262266719,112664252,262267444,NSOrtho,PASS
TX_maternal_00017979_TX_paternal_00022477,TX_maternal_00017979,TX_paternal_00022477,X,Y,112650975,262309284,112652131,262310186,NSOrtho,PASS
TX_maternal_00017237_TX_paternal_00022527,TX_maternal_00017237,TX_paternal_00022527,X,Y,67105356,275666045,67120930,275680760,NSOrtho,PASS
TX_maternal_00017238_TX_paternal_00022528,TX_maternal_00017238,TX_paternal_00022528,X,Y,67146440,276542762,67153367,276554149,NSOrtho,PASS
TX_maternal_00016303_TX_paternal_00022532,TX_maternal_00016303,TX_paternal_00022532,X,Y,3902833,283054371,3905849,283059906,NSOrtho,PASS
TX_maternal_00019223_TX_paternal_00022534,TX_maternal_00019223,TX_paternal_00022534,X,Y,166352519,283688999,166353389,283689761,NSOrtho,PASS
TX_maternal_00019259_TX_paternal_00022535,TX_maternal_00019259,TX_paternal_00022535,X,Y,169009653,284452154,169013139,284455205,NSOrtho,PASS
TX_maternal_00019261_TX_paternal_00022536,TX_maternal_00019261,TX_paternal_00022536,X,Y,169161985,284884021,169167614,284889160,NSOrtho,PASS
TX_maternal_00018461_TX_paternal_00022547,TX_maternal_00018461,TX_paternal_00022547,X,Y,139144423,286478995,139145083,286479571,NSOrtho,PASS
TX_maternal_00016423_TX_paternal_00022553,TX_maternal_00016423,TX_paternal_00022553,X,Y,17384196,287421931,17385822,287423325,NSOrtho,PASS
TX_maternal_00016422_TX_paternal_00022555,TX_maternal_00016422,TX_paternal_00022555,X,Y,17266615,287579350,17294398,287581471,NSOrtho,PASS
TX_maternal_00018100_TX_paternal_00022558,TX_maternal_00018100,TX_paternal_00022558,X,Y,121150150,288659891,121152485,288660773,NSOrtho,PASS
TX_maternal_00020811_TX_paternal_00022582,TX_maternal_00020811,TX_paternal_00022582,X,Y,240491302,291602409,240492388,291603551,NSOrtho,PASS
TX_maternal_00019324_TX_paternal_00022589,TX_maternal_00019324,TX_paternal_00022589,X,Y,171888912,293110105,171891587,293112781,NSOrtho,PASS
TX_maternal_00019320_TX_paternal_00022591,TX_maternal_00019320,TX_paternal_00022591,X,Y,171683775,293325513,171686757,293328618,NSOrtho,PASS
TX_maternal_00017608_TX_paternal_00022594,TX_maternal_00017608,TX_paternal_00022594,X,Y,97131015,293726293,97132325,293766067,NSOrtho,PASS
TX_maternal_00018542_TX_paternal_00022623,TX_maternal_00018542,TX_paternal_00022623,X,Y,143637838,297213006,143642336,297213939,NSOrtho,PASS
TX_maternal_00016659_TX_paternal_00022633,TX_maternal_00016659,TX_paternal_00022633,X,Y,32769767,298542127,32771892,298544038,NSOrtho,PASS
TX_maternal_00017603_TX_paternal_00022666,TX_maternal_00017603,TX_paternal_00022666,X,Y,96893116,300886902,96894299,300917065,NSOrtho,PASS
TX_maternal_00017302_TX_paternal_00022670,TX_maternal_00017302,TX_paternal_00022670,X,Y,72733228,301626566,72736498,301629518,NSOrtho,PASS
TX_maternal_00016517_TX_paternal_00022681,TX_maternal_00016517,TX_paternal_00022681,X,Y,23864833,303012932,23865259,303013522,NSOrtho,PASS
TX_maternal_00019256_TX_paternal_00022699,TX_maternal_00019256,TX_paternal_00022699,X,Y,168020397,305881298,168021194,305882096,NSOrtho,PASS
