pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,length.mat,Rh_02.mat,length.pat,Rh_02.pat
TX_maternal_00021071_TX_paternal_00019429,TX_maternal_00021071,TX_paternal_00019429,X,Y,246792922,17049038,246794778,17050894,NA,NA,694,6727
TX_maternal_00021072_TX_paternal_00019427,TX_maternal_00021072,TX_paternal_00019427,X,Y,246853369,16981792,246854723,16991277,NA,NA,663,0
TX_maternal_00021074_TX_paternal_00019425,TX_maternal_00021074,TX_paternal_00019425,X,Y,246932543,16916974,246943800,16927694,NA,NA,3207,5692
TX_maternal_00021075_TX_paternal_00019424,TX_maternal_00021075,TX_paternal_00019424,X,Y,246964478,16871083,246984426,16896271,NA,NA,7623,14321
TX_maternal_00021077_TX_paternal_00019423,TX_maternal_00021077,TX_paternal_00019423,X,Y,246989805,16863539,246993196,16870969,NA,NA,2826,1474
TX_maternal_00021078_TX_paternal_00019422,TX_maternal_00021078,TX_paternal_00019422,X,Y,246995829,16857649,247002871,16864693,NA,NA,726,629
TX_maternal_00021079_TX_paternal_00019420,TX_maternal_00021079,TX_paternal_00019420,X,Y,247047991,16802079,247053758,16807823,NA,NA,1635,2551
TX_maternal_00021080_TX_paternal_00019419,TX_maternal_00021080,TX_paternal_00019419,X,Y,247054898,16793210,247062644,16800944,NA,NA,4632,1837
TX_maternal_00021081_TX_paternal_00019418,TX_maternal_00021081,TX_paternal_00019418,X,Y,247063394,16790957,247064823,16792468,NA,NA,663,785
TX_maternal_00021082_TX_paternal_00019417,TX_maternal_00021082,TX_paternal_00019417,X,Y,247066497,16786867,247069269,16788649,NA,NA,540,33110
TX_maternal_00021084_TX_paternal_00019412,TX_maternal_00021084,TX_paternal_00019412,X,Y,247107747,16747571,247109877,16749849,NA,NA,1624,0
TX_maternal_00021085_TX_paternal_00019411,TX_maternal_00021085,TX_paternal_00019411,X,Y,247116940,16743888,247118127,16745046,NA,NA,411,0
TX_maternal_00021086_TX_paternal_00019410,TX_maternal_00021086,TX_paternal_00019410,X,Y,247133312,16717607,247133946,16724493,NA,NA,189,0
TX_maternal_00021087_TX_paternal_00019407,TX_maternal_00021087,TX_paternal_00019407,X,Y,247135212,16673169,247139763,16677710,NA,NA,1476,1824
TX_maternal_00021088_TX_paternal_00019406,TX_maternal_00021088,TX_paternal_00019406,X,Y,247189122,16652274,247194621,16657517,NA,NA,1195,180
TX_maternal_00021089_TX_paternal_00019405,TX_maternal_00021089,TX_paternal_00019405,X,Y,247195556,16648968,247197913,16651332,NA,NA,1087,1836
TX_maternal_00021090_TX_paternal_00019404,TX_maternal_00021090,TX_paternal_00019404,X,Y,247211429,16639310,247218270,16646243,NA,NA,3123,23
TX_maternal_00021091_TX_paternal_00019403,TX_maternal_00021091,TX_paternal_00019403,X,Y,247290683,16565256,247292529,16566986,NA,NA,348,655
TX_maternal_00021092_TX_paternal_00019402,TX_maternal_00021092,TX_paternal_00019402,X,Y,247293041,16559135,247298680,16564582,NA,NA,1863,5336
TX_maternal_00021095_TX_paternal_00019399,TX_maternal_00021095,TX_paternal_00019399,X,Y,247418493,16496553,247426746,16504463,NA,NA,1397,2028
TX_maternal_00021096_TX_paternal_00019397,TX_maternal_00021096,TX_paternal_00019397,X,Y,247463032,16455630,247468351,16460548,NA,NA,1581,835
TX_maternal_00021098_TX_paternal_00019396,TX_maternal_00021098,TX_paternal_00019396,X,Y,247506365,16412538,247507118,16413356,NA,NA,735,1
TX_maternal_00021099_TX_paternal_00019394,TX_maternal_00021099,TX_paternal_00019394,X,Y,247515903,16397272,247521566,16402495,NA,NA,1952,3009
TX_maternal_00021100_TX_paternal_00019393,TX_maternal_00021100,TX_paternal_00019393,X,Y,247554208,16379808,247555617,16381220,NA,NA,722,80
TX_maternal_00021102_TX_paternal_00019391,TX_maternal_00021102,TX_paternal_00019391,X,Y,247573414,16373378,247574601,16374562,NA,NA,365,31
TX_maternal_00021105_TX_paternal_00019389,TX_maternal_00021105,TX_paternal_00019389,X,Y,247708151,16237773,247709607,16239229,NA,NA,1083,0
TX_maternal_00021106_TX_paternal_00019388,TX_maternal_00021106,TX_paternal_00019388,X,Y,247715935,16225486,247721893,16231291,NA,NA,1512,214
TX_maternal_00021107_TX_paternal_00019387,TX_maternal_00021107,TX_paternal_00019387,X,Y,247741318,16201888,247745998,16206016,NA,NA,1641,1227
TX_maternal_00021108_TX_paternal_00019386,TX_maternal_00021108,TX_paternal_00019386,X,Y,247751223,16192560,247755353,16196690,NA,NA,2835,532
TX_maternal_00021109_TX_paternal_00019385,TX_maternal_00021109,TX_paternal_00019385,X,Y,247771310,16166207,247785098,16176040,NA,NA,3258,752
TX_maternal_00021110_TX_paternal_00019383,TX_maternal_00021110,TX_paternal_00019383,X,Y,247785905,16158718,247788076,16160889,NA,NA,1430,54
TX_maternal_00021111_TX_paternal_00019381,TX_maternal_00021111,TX_paternal_00019381,X,Y,247803721,16121354,247811342,16129616,NA,NA,1575,392
TX_maternal_00021112_TX_paternal_00019380,TX_maternal_00021112,TX_paternal_00019380,X,Y,247823219,16101139,247828184,16104882,NA,NA,1437,2073
TX_maternal_00021113_TX_paternal_00019379,TX_maternal_00021113,TX_paternal_00019379,X,Y,247830367,16096057,247833367,16098928,NA,NA,864,64
TX_maternal_00021114_TX_paternal_00019377,TX_maternal_00021114,TX_paternal_00019377,X,Y,247850765,16076915,247852676,16078403,NA,NA,744,0
TX_maternal_00021116_TX_paternal_00019376,TX_maternal_00021116,TX_paternal_00019376,X,Y,247860421,16060127,247870168,16066962,NA,NA,2414,2421
TX_maternal_00021118_TX_paternal_00019372,TX_maternal_00021118,TX_paternal_00019372,X,Y,247903820,15994876,247909022,16000127,NA,NA,2530,1443
TX_maternal_00021119_TX_paternal_00019371,TX_maternal_00021119,TX_paternal_00019371,X,Y,247914990,15978375,247926335,15989702,NA,NA,1433,824
TX_maternal_00021120_TX_paternal_00019370,TX_maternal_00021120,TX_paternal_00019370,X,Y,247927145,15975422,247929261,15977537,NA,NA,410,250
TX_maternal_00021121_TX_paternal_00019369,TX_maternal_00021121,TX_paternal_00019369,X,Y,247936925,15970397,247940550,15973793,NA,NA,1356,998
TX_maternal_00021122_TX_paternal_00019367,TX_maternal_00021122,TX_paternal_00019367,X,Y,247967180,15937404,247968654,15938879,NA,NA,792,61
TX_maternal_00021123_TX_paternal_00019366,TX_maternal_00021123,TX_paternal_00019366,X,Y,247979799,15916491,247984244,15924911,NA,NA,912,1968
TX_maternal_00021124_TX_paternal_00019363,TX_maternal_00021124,TX_paternal_00019363,X,Y,248024770,15871210,248030055,15873547,NA,NA,2337,15
TX_maternal_00021125_TX_paternal_00019362,TX_maternal_00021125,TX_paternal_00019362,X,Y,248037474,15859172,248043260,15864920,NA,NA,1159,1484
TX_maternal_00021126_TX_paternal_00019361,TX_maternal_00021126,TX_paternal_00019361,X,Y,248044145,15851945,248050469,15858269,NA,NA,1243,1506
TX_maternal_00021127_TX_paternal_00019360,TX_maternal_00021127,TX_paternal_00019360,X,Y,248050817,15849721,248052264,15851172,NA,NA,886,2291
TX_maternal_00021128_TX_paternal_00019359,TX_maternal_00021128,TX_paternal_00019359,X,Y,248054157,15841081,248060183,15847157,NA,NA,1577,7260
TX_maternal_00021130_TX_paternal_00019357,TX_maternal_00021130,TX_paternal_00019357,X,Y,248070900,15823525,248074488,15824899,NA,NA,1226,0
TX_maternal_00021131_TX_paternal_00019353,TX_maternal_00021131,TX_paternal_00019353,X,Y,248080633,15781732,248085501,15785338,NA,NA,1081,1
TX_maternal_00021132_TX_paternal_00019348,TX_maternal_00021132,TX_paternal_00019348,X,Y,248143094,15720765,248144084,15721747,NA,NA,553,55
TX_maternal_00021133_TX_paternal_00019346,TX_maternal_00021133,TX_paternal_00019346,X,Y,248165037,15711217,248167698,15715314,NA,NA,556,1406
TX_maternal_00021134_TX_paternal_00019345,TX_maternal_00021134,TX_paternal_00019345,X,Y,248175292,15705581,248175651,15706291,NA,NA,289,0
TX_maternal_00021135_TX_paternal_00019344,TX_maternal_00021135,TX_paternal_00019344,X,Y,248184282,15693464,248188192,15697682,NA,NA,1340,3209
TX_maternal_00021136_TX_paternal_00019343,TX_maternal_00021136,TX_paternal_00019343,X,Y,248189113,15689378,248192198,15692544,NA,NA,1789,2736
TX_maternal_00021140_TX_paternal_00019340,TX_maternal_00021140,TX_paternal_00019340,X,Y,248254810,15630016,248261184,15643444,NA,NA,1740,0
TX_maternal_00021146_TX_paternal_00019339,TX_maternal_00021146,TX_paternal_00019339,X,Y,248377917,15622159,248381073,15625262,NA,NA,1139,5431
TX_maternal_00021147_TX_paternal_00019338,TX_maternal_00021147,TX_paternal_00019338,X,Y,248388069,15614195,248389945,15615679,NA,NA,381,395
TX_maternal_00021148_TX_paternal_00019334,TX_maternal_00021148,TX_paternal_00019334,X,Y,248491951,15460155,248497980,15467291,NA,NA,3841,169
TX_maternal_00021149_TX_paternal_00019333,TX_maternal_00021149,TX_paternal_00019333,X,Y,248499976,15456025,248501674,15457559,NA,NA,726,404
TX_maternal_00021150_TX_paternal_00019332,TX_maternal_00021150,TX_paternal_00019332,X,Y,248518164,15439249,248521801,15442806,NA,NA,1224,1539
TX_maternal_00021151_TX_paternal_00019331,TX_maternal_00021151,TX_paternal_00019331,X,Y,248533713,15426605,248534367,15427259,NA,NA,207,1
TX_maternal_00021152_TX_paternal_00019328,TX_maternal_00021152,TX_paternal_00019328,X,Y,248539420,15411315,248541423,15413318,NA,NA,1916,72
TX_maternal_00021153_TX_paternal_00019337,TX_maternal_00021153,TX_paternal_00019337,X,Y,248545010,15588831,248548606,15592549,NA,NA,183,1
TX_maternal_00021154_TX_paternal_00019327,TX_maternal_00021154,TX_paternal_00019327,X,Y,248585325,15357112,248587486,15359252,NA,NA,1128,225
TX_maternal_00021156_TX_paternal_00019324,TX_maternal_00021156,TX_paternal_00019324,X,Y,248597853,15345076,248600202,15347428,NA,NA,687,346
TX_maternal_00021161_TX_paternal_00019322,TX_maternal_00021161,TX_paternal_00019322,X,Y,248653329,15287410,248659955,15292364,NA,NA,2469,7139
TX_maternal_00021164_TX_paternal_00019318,TX_maternal_00021164,TX_paternal_00019318,X,Y,248691636,15261998,248705672,15264038,NA,NA,291,0
TX_maternal_00021166_TX_paternal_00019316,TX_maternal_00021166,TX_paternal_00019316,X,Y,248745991,15213456,248749909,15217373,NA,NA,1510,1161
TX_maternal_00021168_TX_paternal_00019314,TX_maternal_00021168,TX_paternal_00019314,X,Y,248767759,15192647,248770139,15195703,NA,NA,608,1528
TX_maternal_00021169_TX_paternal_00019313,TX_maternal_00021169,TX_paternal_00019313,X,Y,248771672,15188298,248775139,15191764,NA,NA,1914,2810
TX_maternal_00021170_TX_paternal_00019312,TX_maternal_00021170,TX_paternal_00019312,X,Y,248780631,15177551,248785720,15183465,NA,NA,1674,8798
TX_maternal_00021171_TX_paternal_00019311,TX_maternal_00021171,TX_paternal_00019311,X,Y,248787394,15170617,248790502,15175652,NA,NA,1695,4629
TX_maternal_00021174_TX_paternal_00019309,TX_maternal_00021174,TX_paternal_00019309,X,Y,248822916,15161762,248824327,15162916,NA,NA,555,0
TX_maternal_00021181_TX_paternal_00019306,TX_maternal_00021181,TX_paternal_00019306,X,Y,248976068,15030499,248983961,15034705,NA,NA,1426,222
TX_maternal_00021182_TX_paternal_00019305,TX_maternal_00021182,TX_paternal_00019305,X,Y,249032842,14983202,249043592,14991072,NA,NA,2850,3478
TX_maternal_00021185_TX_paternal_00019302,TX_maternal_00021185,TX_paternal_00019302,X,Y,249085929,14879030,249088789,14886322,NA,NA,1857,314
TX_maternal_00021186_TX_paternal_00019301,TX_maternal_00021186,TX_paternal_00019301,X,Y,249096871,14863135,249106170,14872786,NA,NA,4107,90
TX_maternal_00021187_TX_paternal_00019298,TX_maternal_00021187,TX_paternal_00019298,X,Y,249214620,14688522,249219907,14693813,NA,NA,3192,772
TX_maternal_00021188_TX_paternal_00019297,TX_maternal_00021188,TX_paternal_00019297,X,Y,249238518,14667037,249242239,14670755,NA,NA,1665,1911
TX_maternal_00021190_TX_paternal_00019294,TX_maternal_00021190,TX_paternal_00019294,X,Y,249273552,14604186,249277293,14608404,NA,NA,934,0
TX_maternal_00021191_TX_paternal_00019293,TX_maternal_00021191,TX_paternal_00019293,X,Y,249281671,14600640,249282552,14601541,NA,NA,414,8012
TX_maternal_00021192_TX_paternal_00019290,TX_maternal_00021192,TX_paternal_00019290,X,Y,249299263,14572818,249308960,14588818,NA,NA,1213,2434
TX_maternal_00021193_TX_paternal_00019291,TX_maternal_00021193,TX_paternal_00019291,X,Y,249301559,14577133,249304646,14580222,NA,NA,1787,6
TX_maternal_00021194_TX_paternal_00019289,TX_maternal_00021194,TX_paternal_00019289,X,Y,249319059,14565812,249323153,14569921,NA,NA,1515,3213
TX_maternal_00021195_TX_paternal_00019288,TX_maternal_00021195,TX_paternal_00019288,X,Y,249323273,14553881,249349533,14562485,NA,NA,829,7
TX_maternal_00021196_TX_paternal_00019287,TX_maternal_00021196,TX_paternal_00019287,X,Y,249366436,14516754,249368778,14519580,NA,NA,924,1968
TX_maternal_00021199_TX_paternal_00019284,TX_maternal_00021199,TX_paternal_00019284,X,Y,249465985,14453602,249467892,14455582,NA,NA,1035,0
TX_maternal_00021200_TX_paternal_00019283,TX_maternal_00021200,TX_paternal_00019283,X,Y,249481886,14437759,249483677,14439550,NA,NA,683,0
TX_maternal_00021201_TX_paternal_00019282,TX_maternal_00021201,TX_paternal_00019282,X,Y,249485148,14428550,249492892,14436288,NA,NA,1141,0
TX_maternal_00021205_TX_paternal_00019275,TX_maternal_00021205,TX_paternal_00019275,X,Y,249579783,14337014,249590484,14347509,NA,NA,2157,5482
TX_maternal_00021206_TX_paternal_00019276,TX_maternal_00021206,TX_paternal_00019276,X,Y,249587133,14339085,249588765,14339912,NA,NA,434,2
TX_maternal_00021207_TX_paternal_00019274,TX_maternal_00021207,TX_paternal_00019274,X,Y,249590898,14334034,249593424,14336567,NA,NA,708,257
TX_maternal_00021210_TX_paternal_00019273,TX_maternal_00021210,TX_paternal_00019273,X,Y,249614650,14305866,249619240,14310464,NA,NA,1579,989
TX_maternal_00021213_TX_paternal_00019267,TX_maternal_00021213,TX_paternal_00019267,X,Y,249655711,14230752,249675972,14235923,NA,NA,2526,1551
TX_maternal_00021214_TX_paternal_00019268,TX_maternal_00021214,TX_paternal_00019268,X,Y,249666573,14237686,249668682,14239795,NA,NA,2109,1967
TX_maternal_00021217_TX_paternal_00019259,TX_maternal_00021217,TX_paternal_00019259,X,Y,249690551,13999314,249693484,14002926,NA,NA,852,485
TX_maternal_00021218_TX_paternal_00019258,TX_maternal_00021218,TX_paternal_00019258,X,Y,249697990,13989735,249703066,13994877,NA,NA,1512,3372
TX_maternal_00021219_TX_paternal_00019257,TX_maternal_00021219,TX_paternal_00019257,X,Y,249735276,13949517,249736185,13950420,NA,NA,723,8522
TX_maternal_00021220_TX_paternal_00019256,TX_maternal_00021220,TX_paternal_00019256,X,Y,249740462,13941912,249746590,13945919,NA,NA,1926,1470
TX_maternal_00021222_TX_paternal_00019254,TX_maternal_00021222,TX_paternal_00019254,X,Y,249762722,13894257,249792385,13921509,NA,NA,1554,3712
TX_maternal_00021225_TX_paternal_00019252,TX_maternal_00021225,TX_paternal_00019252,X,Y,249799342,13875436,249802682,13882299,NA,NA,3097,1906
TX_maternal_00021226_TX_paternal_00019251,TX_maternal_00021226,TX_paternal_00019251,X,Y,249809806,13869775,249812584,13871565,NA,NA,1586,0
TX_maternal_00021229_TX_paternal_00019250,TX_maternal_00021229,TX_paternal_00019250,X,Y,249831146,13864025,249831940,13864795,NA,NA,485,38
TX_maternal_00021230_TX_paternal_00019249,TX_maternal_00021230,TX_paternal_00019249,X,Y,249835977,13844746,249847524,13856248,NA,NA,2323,3516
TX_maternal_00021231_TX_paternal_00019248,TX_maternal_00021231,TX_paternal_00019248,X,Y,249930189,13827605,249930768,13828052,NA,NA,326,211
TX_maternal_00021232_TX_paternal_00019247,TX_maternal_00021232,TX_paternal_00019247,X,Y,249936207,13820643,249941477,13822635,NA,NA,1363,8
TX_maternal_00021233_TX_paternal_00019245,TX_maternal_00021233,TX_paternal_00019245,X,Y,249951310,13794204,249954883,13797942,NA,NA,1683,2581
TX_maternal_00021234_TX_paternal_00019244,TX_maternal_00021234,TX_paternal_00019244,X,Y,249975927,13781217,249987496,13792505,NA,NA,2119,726
TX_maternal_00021235_TX_paternal_00019243,TX_maternal_00021235,TX_paternal_00019243,X,Y,250015893,13748496,250018674,13753959,NA,NA,1914,533
TX_maternal_00021238_TX_paternal_00019240,TX_maternal_00021238,TX_paternal_00019240,X,Y,250053938,13718431,250056504,13720912,NA,NA,917,0
TX_maternal_00021239_TX_paternal_00019239,TX_maternal_00021239,TX_paternal_00019239,X,Y,250058886,13711112,250066858,13716138,NA,NA,1426,3343
TX_maternal_00021241_TX_paternal_00019235,TX_maternal_00021241,TX_paternal_00019235,X,Y,250085706,13690404,250088440,13692239,NA,NA,769,135
TX_maternal_00021242_TX_paternal_00019234,TX_maternal_00021242,TX_paternal_00019234,X,Y,250089674,13686682,250092171,13689183,NA,NA,894,4432
TX_maternal_00021243_TX_paternal_00019233,TX_maternal_00021243,TX_paternal_00019233,X,Y,250142185,13629847,250144473,13631672,NA,NA,1479,1972
TX_maternal_00021244_TX_paternal_00019232,TX_maternal_00021244,TX_paternal_00019232,X,Y,250162933,13617548,250165589,13620178,NA,NA,648,4295
TX_maternal_00021245_TX_paternal_00019231,TX_maternal_00021245,TX_paternal_00019231,X,Y,250181588,13601837,250182503,13604105,NA,NA,904,1234
TX_maternal_00021252_TX_paternal_00019227,TX_maternal_00021252,TX_paternal_00019227,X,Y,250319805,13465536,250329558,13471612,NA,NA,2793,2539
TX_maternal_00021253_TX_paternal_00019226,TX_maternal_00021253,TX_paternal_00019226,X,Y,250380176,13408846,250382456,13410709,NA,NA,1481,11806
TX_maternal_00021256_TX_paternal_00019224,TX_maternal_00021256,TX_paternal_00019224,X,Y,250476988,13342341,250478892,13344270,NA,NA,1764,308
TX_maternal_00021257_TX_paternal_00019223,TX_maternal_00021257,TX_paternal_00019223,X,Y,250508699,13311435,250509843,13312579,NA,NA,258,1213
TX_maternal_00021258_TX_paternal_00019222,TX_maternal_00021258,TX_paternal_00019222,X,Y,250515120,13302230,250519068,13306172,NA,NA,2066,544
TX_maternal_00021259_TX_paternal_00019221,TX_maternal_00021259,TX_paternal_00019221,X,Y,250523920,13290016,250531271,13297371,NA,NA,2637,9887
TX_maternal_00021260_TX_paternal_00019220,TX_maternal_00021260,TX_paternal_00019220,X,Y,250539365,13277784,250543009,13282266,NA,NA,1366,511
TX_maternal_00021261_TX_paternal_00019219,TX_maternal_00021261,TX_paternal_00019219,X,Y,250541802,13276880,250544902,13279984,NA,NA,1057,73
TX_maternal_00021262_TX_paternal_00019218,TX_maternal_00021262,TX_paternal_00019218,X,Y,250544766,13275533,250546249,13277016,NA,NA,688,211
TX_maternal_00021264_TX_paternal_00019216,TX_maternal_00021264,TX_paternal_00019216,X,Y,250549383,13270475,250551297,13272396,NA,NA,567,107
TX_maternal_00021268_TX_paternal_00019214,TX_maternal_00021268,TX_paternal_00019214,X,Y,250578897,13212139,250596846,13216980,NA,NA,3658,8223
TX_maternal_00021269_TX_paternal_00019213,TX_maternal_00021269,TX_paternal_00019213,X,Y,250638137,13178624,250650078,13190605,NA,NA,2475,3107
TX_maternal_00021270_TX_paternal_00019212,TX_maternal_00021270,TX_paternal_00019212,X,Y,250670985,13151787,250671534,13162293,NA,NA,204,897
TX_maternal_00021272_TX_paternal_00019209,TX_maternal_00021272,TX_paternal_00019209,X,Y,250736607,13063583,250738815,13065536,NA,NA,1953,2906
TX_maternal_00021271_TX_paternal_00019210,TX_maternal_00021271,TX_paternal_00019210,X,Y,250731085,13069929,250734167,13073011,NA,NA,2115,228
TX_maternal_00021273_TX_paternal_00019208,TX_maternal_00021273,TX_paternal_00019208,X,Y,250739098,13062367,250740031,13063300,NA,NA,228,0
TX_maternal_00021274_TX_paternal_00019207,TX_maternal_00021274,TX_paternal_00019207,X,Y,250748861,13051459,250750939,13053537,NA,NA,919,4749
TX_maternal_00021275_TX_paternal_00019206,TX_maternal_00021275,TX_paternal_00019206,X,Y,250751838,13043728,250754188,13050559,NA,NA,3079,826
TX_maternal_00021277_TX_paternal_00019205,TX_maternal_00021277,TX_paternal_00019205,X,Y,250759935,13036759,250764911,13041733,NA,NA,2619,2418
TX_maternal_00021279_TX_paternal_00019203,TX_maternal_00021279,TX_paternal_00019203,X,Y,250818067,12994625,250819549,12996078,NA,NA,882,0
TX_maternal_00021280_TX_paternal_00019201,TX_maternal_00021280,TX_paternal_00019201,X,Y,250857554,12939453,250859581,12941480,NA,NA,821,1536
TX_maternal_00021281_TX_paternal_00019200,TX_maternal_00021281,TX_paternal_00019200,X,Y,250859768,12937373,250861661,12939266,NA,NA,1893,1733
TX_maternal_00021282_TX_paternal_00019199,TX_maternal_00021282,TX_paternal_00019199,X,Y,250861887,12934608,250864443,12937163,NA,NA,1212,58
TX_maternal_00021283_TX_paternal_00019198,TX_maternal_00021283,TX_paternal_00019198,X,Y,250865344,12920218,250866899,12921798,NA,NA,441,623
TX_maternal_00021284_TX_paternal_00019197,TX_maternal_00021284,TX_paternal_00019197,X,Y,250873529,12902129,250875508,12906949,NA,NA,1815,1938
TX_maternal_00021286_TX_paternal_00019194,TX_maternal_00021286,TX_paternal_00019194,X,Y,250956864,12838483,250960535,12842288,NA,NA,1984,2876
TX_maternal_00021288_TX_paternal_00019191,TX_maternal_00021288,TX_paternal_00019191,X,Y,250979972,12805319,251017104,12811466,NA,NA,870,2093
TX_maternal_00021289_TX_paternal_00019189,TX_maternal_00021289,TX_paternal_00019189,X,Y,251055947,12737022,251062126,12744487,NA,NA,2092,4076
TX_maternal_00021291_TX_paternal_00019187,TX_maternal_00021291,TX_paternal_00019187,X,Y,251072346,12721843,251076694,12726804,NA,NA,1220,578
TX_maternal_00021292_TX_paternal_00019184,TX_maternal_00021292,TX_paternal_00019184,X,Y,251085877,12682281,251092816,12685028,NA,NA,535,2225
TX_maternal_00021293_TX_paternal_00019183,TX_maternal_00021293,TX_paternal_00019183,X,Y,251109065,12659110,251117288,12661473,NA,NA,1593,0
TX_maternal_00021294_TX_paternal_00019181,TX_maternal_00021294,TX_paternal_00019181,X,Y,251160478,12616735,251163829,12620391,NA,NA,1740,6
TX_maternal_00021295_TX_paternal_00019180,TX_maternal_00021295,TX_paternal_00019180,X,Y,251173176,12611445,251173626,12611895,NA,NA,450,117
TX_maternal_00021296_TX_paternal_00019179,TX_maternal_00021296,TX_paternal_00019179,X,Y,251175081,12608339,251176737,12609990,NA,NA,1029,371
TX_maternal_00021297_TX_paternal_00019178,TX_maternal_00021297,TX_paternal_00019178,X,Y,251176806,12604064,251181041,12608279,NA,NA,2365,174
TX_maternal_00021298_TX_paternal_00019177,TX_maternal_00021298,TX_paternal_00019177,X,Y,251190911,12589810,251191606,12590505,NA,NA,566,0
TX_maternal_00021299_TX_paternal_00019176,TX_maternal_00021299,TX_paternal_00019176,X,Y,251193787,12586002,251195275,12587487,NA,NA,871,6524
TX_maternal_00021300_TX_paternal_00019174,TX_maternal_00021300,TX_paternal_00019174,X,Y,251213057,12560099,251214500,12561860,NA,NA,1761,28
TX_maternal_00021303_TX_paternal_00019170,TX_maternal_00021303,TX_paternal_00019170,X,Y,251265510,12475495,251271364,12479340,NA,NA,1256,9256
TX_maternal_00021304_TX_paternal_00019168,TX_maternal_00021304,TX_paternal_00019168,X,Y,251297127,12438798,251299071,12440742,NA,NA,981,2461
TX_maternal_00021305_TX_paternal_00019167,TX_maternal_00021305,TX_paternal_00019167,X,Y,251301746,12427056,251310778,12436104,NA,NA,5244,14733
TX_maternal_00021306_TX_paternal_00019166,TX_maternal_00021306,TX_paternal_00019166,X,Y,251314367,12419356,251317211,12422357,NA,NA,598,626
TX_maternal_00021307_TX_paternal_00019165,TX_maternal_00021307,TX_paternal_00019165,X,Y,251317304,12417558,251319015,12419263,NA,NA,1077,1765
TX_maternal_00021310_TX_paternal_00019164,TX_maternal_00021310,TX_paternal_00019164,X,Y,251393886,12353104,251401466,12360826,NA,NA,2245,0
TX_maternal_00021311_TX_paternal_00019162,TX_maternal_00021311,TX_paternal_00019162,X,Y,251410160,12341597,251412221,12344408,NA,NA,2187,31
TX_maternal_00021312_TX_paternal_00019161,TX_maternal_00021312,TX_paternal_00019161,X,Y,251413991,12337829,251416740,12340200,NA,NA,1764,2021
TX_maternal_00021313_TX_paternal_00019160,TX_maternal_00021313,TX_paternal_00019160,X,Y,251417848,12332704,251421459,12336795,NA,NA,1374,388
TX_maternal_00021315_TX_paternal_00019155,TX_maternal_00021315,TX_paternal_00019155,X,Y,251517463,12250619,251529214,12262364,NA,NA,4442,2589
TX_maternal_00021316_TX_paternal_00019154,TX_maternal_00021316,TX_paternal_00019154,X,Y,251530243,12249084,251530753,12249594,NA,NA,431,3199
TX_maternal_00021317_TX_paternal_00019153,TX_maternal_00021317,TX_paternal_00019153,X,Y,251532408,12246819,251533150,12247561,NA,NA,715,2
TX_maternal_00021318_TX_paternal_00019152,TX_maternal_00021318,TX_paternal_00019152,X,Y,251535080,12244278,251535690,12244888,NA,NA,460,238
TX_maternal_00021319_TX_paternal_00019151,TX_maternal_00021319,TX_paternal_00019151,X,Y,251536406,12240177,251539689,12243569,NA,NA,1252,475
TX_maternal_00021320_TX_paternal_00019150,TX_maternal_00021320,TX_paternal_00019150,X,Y,251540669,12236875,251542872,12239298,NA,NA,1260,1027
TX_maternal_00021321_TX_paternal_00019149,TX_maternal_00021321,TX_paternal_00019149,X,Y,251555516,12221660,251558211,12224408,NA,NA,1347,5
TX_maternal_00021323_TX_paternal_00019148,TX_maternal_00021323,TX_paternal_00019148,X,Y,251567644,12216306,251569471,12218214,NA,NA,1803,0
TX_maternal_00021324_TX_paternal_00019146,TX_maternal_00021324,TX_paternal_00019146,X,Y,251579417,12204182,251581593,12206333,NA,NA,1269,679
TX_maternal_00021325_TX_paternal_00019145,TX_maternal_00021325,TX_paternal_00019145,X,Y,251589144,12192242,251593007,12195908,NA,NA,1757,37077
TX_maternal_00021326_TX_paternal_00019144,TX_maternal_00021326,TX_paternal_00019144,X,Y,251594021,12186939,251600130,12191231,NA,NA,1425,945
TX_maternal_00021327_TX_paternal_00019143,TX_maternal_00021327,TX_paternal_00019143,X,Y,251601267,12177992,251602248,12178498,NA,NA,369,26
TX_maternal_00021328_TX_paternal_00019142,TX_maternal_00021328,TX_paternal_00019142,X,Y,251609012,12172284,251611725,12174431,NA,NA,928,1108
TX_maternal_00021329_TX_paternal_00019141,TX_maternal_00021329,TX_paternal_00019141,X,Y,251612615,12163773,251619689,12169672,NA,NA,657,1346
TX_maternal_00021330_TX_paternal_00019140,TX_maternal_00021330,TX_paternal_00019140,X,Y,251644338,12141202,251645985,12142850,NA,NA,1493,0
TX_maternal_00021337_TX_paternal_00019137,TX_maternal_00021337,TX_paternal_00019137,X,Y,251697424,12079846,251702713,12085144,NA,NA,2874,11483
TX_maternal_00021338_TX_paternal_00019136,TX_maternal_00021338,TX_paternal_00019136,X,Y,251710300,12060106,251719951,12068181,NA,NA,2410,1377
TX_maternal_00021339_TX_paternal_00019135,TX_maternal_00021339,TX_paternal_00019135,X,Y,251746922,11995264,251749063,11995785,NA,NA,474,0
TX_maternal_00021341_TX_paternal_00019133,TX_maternal_00021341,TX_paternal_00019133,X,Y,251757766,11981697,251758411,11982342,NA,NA,564,1
